INST CODE,INSTITUTE NAME,DIST,YEAR_OF_EST,BRANCH,OC,BC_A,BC_B,BC_C,BC_D,BC_E,SC,ST,AFFILIATED,CODE
MECS,MATRUSRI ENGINEERING COLLEGE,HYD,2011,ECE,12097,48662,23037,18537,21333,37514,80988,45396,OU,1
MECS,MATRUSRI ENGINEERING COLLEGE,HYD,2011,EEE,17274,78804,32865,93040,33525,62234,86733,17274,OU,1
MECS,MATRUSRI ENGINEERING COLLEGE,HYD,2011,INF,12451,12451,20499,12451,23223,41411,70685,45900,OU,1
MECS,MATRUSRI ENGINEERING COLLEGE,HYD,2011,MEC,25937,94803,48520,25937,36792,77494,82449,44748,OU,1
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY,HYD,2008,CIV,78358,85818,98721,78358,98667,81199,91451,91924,OU,1
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY,HYD,2008,CSE,26991,74121,42250,42049,41020,46280,96543,71363,OU,1
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY,HYD,2008,ECE,40935,97353,75795,50667,57997,66929,99225,70646,OU,1
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY,HYD,2008,EEE,49250,96755,96105,49250,70101,84017,87220,92616,OU,1
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY,HYD,2008,MEC,90181,98533,99446,90181,97103,92069,97939,98408,OU,1
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,RR,1997,CIV,18355,57308,31889,72271,28428,34036,52023,32507,JNTUH,1
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,RR,1997,CSE,5651,19480,9400,5651,9119,19067,32337,21468,JNTUH,1
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,RR,1997,ECE,9153,23501,15562,22208,15977,20911,46786,27546,JNTUH,1
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,RR,1997,EEE,13720,34798,23414,95775,28963,56834,52353,32829,JNTUH,1
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,RR,1997,INF,8496,22504,15468,8496,13689,29029,44324,35633,JNTUH,1
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,RR,1997,MCT,19349,71714,74460,19349,39450,24914,87090,75537,JNTUH,1
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,RR,1997,MEC,14476,71276,29233,43671,33311,48503,63621,35582,JNTUH,1
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,RR,1997,MMT,60113,88758,80942,60113,76298,60113,83814,83956,JNTUH,1
MGUNSF,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,NLG,2013,CSE,30759,70672,64874,30759,39600,88639,67162,74908,MGUN,1
MGUNSF,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,NLG,2013,ECE,40580,73684,95291,40580,71631,72059,99576,74073,MGUN,1
MGUNSF,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,NLG,2013,EEE,41135,88714,77721,67528,55755,85571,90766,83729,MGUN,1
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,HYD,2001,ANE,43173,77073,75269,91569,93530,79484,92044,85370,JNTUH,1
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,HYD,2001,CIV,47406,92322,81120,47406,97920,88654,97405,75916,JNTUH,1
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,HYD,2001,CSE,21351,93558,51077,48243,46482,65422,84955,68013,JNTUH,1
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,HYD,2001,ECE,32009,84711,63170,32009,59998,85908,96461,94159,JNTUH,1
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,HYD,2001,EEE,33865,98585,78799,33865,97418,74665,96541,81890,JNTUH,1
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,HYD,2001,INF,34491,92475,60604,34491,56100,78783,86253,36774,JNTUH,1
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,HYD,2001,MEC,32376,32376,95408,32376,85324,32376,83623,32376,JNTUH,1
MLID,M L R INSTITUTE OF TECHNOLOGY,MDL,2005,ANE,48067,87147,98063,48067,72168,91911,93756,99386,JNTUH,1
MLID,M L R INSTITUTE OF TECHNOLOGY,MDL,2005,CSE,16678,48712,25919,40576,24664,54149,74519,72715,JNTUH,1
MLID,M L R INSTITUTE OF TECHNOLOGY,MDL,2005,ECE,22904,75719,37128,22904,37392,82827,86787,91116,JNTUH,1
MLID,M L R INSTITUTE OF TECHNOLOGY,MDL,2005,EEE,35608,68101,66189,35608,57281,69613,96190,35608,JNTUH,1
MLID,M L R INSTITUTE OF TECHNOLOGY,MDL,2005,INF,23924,48675,34671,37247,36569,61758,90593,87918,JNTUH,1
MLID,M L R INSTITUTE OF TECHNOLOGY,MDL,2005,MEC,42699,90254,92219,42699,66484,75327,92117,90791,JNTUH,1
MLRD,MALLA REDDY COLLEGE OF ENGG,MDL,2004,ANE,53714,85774,82327,75099,79854,92875,90783,79018,JNTUH,1
MLRD,MALLA REDDY COLLEGE OF ENGG,MDL,2004,CSE,15560,43202,25258,83838,26477,37711,65596,47409,JNTUH,1
MLRD,MALLA REDDY COLLEGE OF ENGG,MDL,2004,ECE,20351,73025,40499,37678,37991,80040,80481,66293,JNTUH,1
MLRD,MALLA REDDY COLLEGE OF ENGG,MDL,2004,EEE,29686,62810,65523,29686,41977,32852,86799,39855,JNTUH,1
MLRD,MALLA REDDY COLLEGE OF ENGG,MDL,2004,INF,22045,75170,40250,22045,35636,66583,91391,71597,JNTUH,1
MLRD,MALLA REDDY COLLEGE OF ENGG,MDL,2004,MEC,51158,85077,98965,61381,99238,97561,99124,79137,JNTUH,1
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT,MDL,2009,CIV,54079,86224,97650,54079,74481,96378,99570,88946,JNTUH,1
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT,MDL,2009,CSE,22075,47804,35151,72850,36033,64333,86188,86106,JNTUH,1
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT,MDL,2009,ECE,31395,55691,54942,47625,47799,72632,98952,90365,JNTUH,1
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT,MDL,2009,EEE,39254,72485,91839,78202,69742,78264,91130,82833,JNTUH,1
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT,MDL,2009,INF,29808,68994,50963,45836,45944,29808,95695,31225,JNTUH,1
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT,MDL,2009,MEC,63857,63857,85140,63857,75547,63857,96651,76798,JNTUH,1
MLTM,MALLA REDDY COLLEGE OF ENGG,MDL,2008,CIV,75932,91015,91769,75932,82643,93542,97124,99438,JNTUH,1
MLTM,MALLA REDDY COLLEGE OF ENGG,MDL,2008,CSE,32328,81464,50214,44401,47113,87267,95245,92660,JNTUH,1
MLTM,MALLA REDDY COLLEGE OF ENGG,MDL,2008,ECE,47530,80093,65718,58765,59225,59121,86508,76617,JNTUH,1
MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SRD,2008,CSE,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SRD,2008,ECE,10864,78434,82367,10864,10864,10864,93034,10864,JNTUH,1
MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SRD,2008,MEC,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,KHM,2001,CIV,68309,68309,68309,68309,68309,68309,72668,90023,JNTUH,1
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,KHM,2001,CSE,64819,97777,64819,64819,79251,64819,99204,67775,JNTUH,1
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,KHM,2001,ECE,81139,92168,82700,81139,81139,81139,99188,86784,JNTUH,1
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,KHM,2001,EEE,81028,81028,81028,81028,81028,81028,81028,81028,JNTUH,1
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,KHM,2001,MEC,97387,97387,97387,97387,97387,97387,97387,97387,JNTUH,1
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,KHM,2001,MIN,63987,84978,84590,63987,63987,63987,90910,63987,JNTUH,1
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MDL,2005,CSE,25610,66730,45530,85363,41502,80030,84758,67253,JNTUH,1
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MDL,2005,INF,28655,88493,51572,39768,52443,28655,90418,90003,JNTUH,1
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MDL,2005,MEC,50898,92480,92841,97133,92559,96716,99542,90191,JNTUH,1
MRCP,MALLA REDDY COLLEGE OF PHARMACY,MDL,2004,PHD,99633,99633,99633,99633,99633,99633,99633,99633,OU,1
MREC,MALLAREDDY ENGINEERING COLLEGE AUTONOMOUS,MDL,2002,CIV,29977,87999,81006,59857,57507,87848,82190,46817,JNTUH,1
MREC,MALLAREDDY ENGINEERING COLLEGE AUTONOMOUS,MDL,2002,ECE,16308,51482,30614,16308,25003,65097,72882,51954,JNTUH,1
MREC,MALLAREDDY ENGINEERING COLLEGE AUTONOMOUS,MDL,2002,EEE,23319,79243,53885,41899,47313,86798,78564,58535,JNTUH,1
MREC,MALLAREDDY ENGINEERING COLLEGE AUTONOMOUS,MDL,2002,INF,15690,43881,23574,25405,26523,42191,78745,44114,JNTUH,1
MREC,MALLAREDDY ENGINEERING COLLEGE AUTONOMOUS,MDL,2002,MEC,35474,90085,96099,35474,83080,81747,91025,75536,JNTUH,1
MREC,MALLAREDDY ENGINEERING COLLEGE AUTONOMOUS,MDL,2002,MIN,46401,94153,81070,46401,61690,89302,86435,82494,JNTUH,1
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT AND SCIENCES,MDL,2008,CIV,93590,93590,95782,93590,93590,93590,99400,98261,JNTUH,1
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT AND SCIENCES,MDL,2008,CSE,18973,76326,52061,96528,47829,69841,87593,70481,JNTUH,1
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT AND SCIENCES,MDL,2008,ECE,46566,96839,74743,46566,61877,77290,80176,92120,JNTUH,1
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT AND SCIENCES,MDL,2008,EEE,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT AND SCIENCES,MDL,2008,INF,39743,68895,66376,60873,60638,85894,39743,40776,JNTUH,1
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT AND SCIENCES,MDL,2008,MEC,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
MRET,MALLAREDDY INST OF ENGG AND TECHNOLOGY,MDL,2007,CSE,31597,83699,50239,57796,51627,85162,99537,81088,JNTUH,1
MRET,MALLAREDDY INST OF ENGG AND TECHNOLOGY,MDL,2007,ECE,46467,71339,71758,55485,58607,72601,75773,95482,JNTUH,1
MRET,MALLAREDDY INST OF ENGG AND TECHNOLOGY,MDL,2007,EEE,61084,88951,88291,66567,91935,61084,97858,98038,JNTUH,1
MRET,MALLAREDDY INST OF ENGG AND TECHNOLOGY,MDL,2007,INF,43436,53244,63781,43436,52616,93794,43436,43436,JNTUH,1
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MDL,2005,CIV,71472,75948,98190,71472,84432,71472,98902,88735,JNTUH,1
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MDL,2005,CSE,28536,68922,43528,45180,47383,78573,90883,99018,JNTUH,1
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MDL,2005,ECE,42959,94488,60702,51193,57758,66010,97672,50632,JNTUH,1
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MDL,2005,INF,38863,57550,57069,38863,49755,39951,40695,90520,JNTUH,1
MRTN,ST MARTINS ENGINEERING COLLEGE,MDL,2002,CIV,61635,78964,87967,87998,92825,87447,92544,92620,JNTUH,1
MRTN,ST MARTINS ENGINEERING COLLEGE,MDL,2002,CSE,20838,61775,32586,76846,31299,55822,83928,78630,JNTUH,1
MRTN,ST MARTINS ENGINEERING COLLEGE,MDL,2002,ECE,28999,68401,51218,28999,43082,52608,89201,99621,JNTUH,1
MRTN,ST MARTINS ENGINEERING COLLEGE,MDL,2002,EEE,41069,88231,89078,83360,61563,83791,98102,91214,JNTUH,1
MRTN,ST MARTINS ENGINEERING COLLEGE,MDL,2002,INF,23692,82083,41486,23692,38613,73932,99603,25207,JNTUH,1
MRTN,ST MARTINS ENGINEERING COLLEGE,MDL,2002,MEC,92010,93622,92010,92010,92010,92010,92010,92010,JNTUH,1
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PDL,1999,CSE,70651,89673,90625,70651,92978,70651,86684,91185,JNTUH,1
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PDL,1999,ECE,74805,74805,85744,74805,77891,97129,99478,85262,JNTUH,1
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PDL,1999,EEE,57887,74621,57887,57887,57887,57887,91103,80563,JNTUH,1
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PDL,1999,MEC,37489,37489,37489,88048,45557,37489,37489,37489,JNTUH,1
MVSR,M V S R ENGINEERING COLLEGE,RR,1981,AUT,33025,56742,66951,56458,97519,33976,91009,81142,OU,1
MVSR,M V S R ENGINEERING COLLEGE,RR,1981,CIV,18605,52335,32813,74831,28214,42753,58859,30310,OU,1
MVSR,M V S R ENGINEERING COLLEGE,RR,1981,CSE,5361,17101,8840,16188,7540,11130,32945,23103,OU,1
MVSR,M V S R ENGINEERING COLLEGE,RR,1981,ECE,7743,31849,13686,17137,15960,26780,47074,34031,OU,1
MVSR,M V S R ENGINEERING COLLEGE,RR,1981,EEE,12649,49529,25046,12649,24921,59042,63390,32498,OU,1
MVSR,M V S R ENGINEERING COLLEGE,RR,1981,INF,9181,36828,16885,56586,15370,36175,63311,46667,OU,1
MVSR,M V S R ENGINEERING COLLEGE,RR,1981,MEC,17573,94819,36505,35244,30124,68847,67013,37654,OU,1
NGIT,NEIL GOGTE INST OF TECHNOLOGY,MDL,2018,CSE,16781,61302,32085,16781,30956,89512,90669,87330,OU,1
NGIT,NEIL GOGTE INST OF TECHNOLOGY,MDL,2018,INF,23762,94679,36996,32054,48061,26974,94574,26788,OU,1
NGMA,NIGAMA ENGINEERING COLLEGE,PDL,2008,CSE,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
NIET,NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY,YBG,2004,CSE,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS,MDL,2009,CIV,21533,21533,76527,21533,71490,96394,89299,94805,JNTUH,1
NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS,MDL,2009,CSE,34644,84440,65341,34644,53897,98326,97534,90614,JNTUH,1
NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS,MDL,2009,ECE,52236,95657,98818,61990,68770,81351,90805,81360,JNTUH,1
NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS,MDL,2009,EEE,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS,MDL,2009,MEC,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE,MDL,2007,CIV,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE,MDL,2007,CSE,45212,87129,64698,53117,61063,92985,98155,48197,JNTUH,1
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE,MDL,2007,ECE,58337,84838,84741,74292,67662,85486,64849,67892,JNTUH,1
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE,MDL,2007,EEE,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
NREC,NALLAMALLA REDDY ENGINEERING COLLEGE,MDL,2001,CIV,39830,79112,97428,58065,75047,89131,83652,69157,JNTUH,1
NREC,NALLAMALLA REDDY ENGINEERING COLLEGE,MDL,2001,CSE,23567,83933,46769,48776,48486,82214,93016,96288,JNTUH,1
NREC,NALLAMALLA REDDY ENGINEERING COLLEGE,MDL,2001,ECE,41448,77281,81813,41448,54339,82006,98029,44330,JNTUH,1
NREC,NALLAMALLA REDDY ENGINEERING COLLEGE,MDL,2001,EEE,72341,78858,92446,72341,82671,72341,72341,84587,JNTUH,1
NREC,NALLAMALLA REDDY ENGINEERING COLLEGE,MDL,2001,MEC,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
OUCE,O U COLLEGE OF ENGG,HYD,1925,BME,10308,19530,17103,10308,18426,22762,37901,27057,OU,1
OUCE,O U COLLEGE OF ENGG,HYD,1925,CIV,4778,8691,5524,9911,5266,5135,12359,10568,OU,1
OUCE,O U COLLEGE OF ENGG,HYD,1925,CSE,1215,1701,1604,1215,1605,1215,8659,7530,OU,1
OUCE,O U COLLEGE OF ENGG,HYD,1925,ECE,1673,2743,2287,7703,2051,3519,9080,7847,OU,1
OUCE,O U COLLEGE OF ENGG,HYD,1925,EEE,2750,6694,3609,2750,2750,4551,11015,7965,OU,1
OUCE,O U COLLEGE OF ENGG,HYD,1925,MEC,3964,9366,5441,3964,4350,4691,12778,11103,OU,1
OUCT,O U COLLEGE OF TECH,HYD,1969,CHE,9007,13006,13259,10604,9937,15664,28522,16816,OU,1
OUCT,O U COLLEGE OF TECH,HYD,1969,FPT,15980,54778,22435,15980,17701,65838,29723,32840,OU,1
OUCT,O U COLLEGE OF TECH,HYD,1969,TEX,15219,64409,20058,15219,27416,15219,29004,29487,OU,1
PALV,PALLAVI ENGINEERING COLLEGE,RR,2009,CIV,47499,47499,47499,47499,72189,47499,76216,88299,JNTUH,1
PALV,PALLAVI ENGINEERING COLLEGE,RR,2009,CSE,57129,87428,88365,57129,74213,79407,95754,90233,JNTUH,1
PALV,PALLAVI ENGINEERING COLLEGE,RR,2009,ECE,83613,83613,95235,83613,97158,83613,96932,83613,JNTUH,1
PALV,PALLAVI ENGINEERING COLLEGE,RR,2009,EEE,66148,66148,66148,66148,66148,66148,89452,66148,JNTUH,1
PALV,PALLAVI ENGINEERING COLLEGE,RR,2009,MEC,46193,88366,46193,46193,46193,46193,96838,98629,JNTUH,1
RRST,RRSCOLLEGE OF ENGINEERING AND TECHNOLOGY,SRD,2003,CSE,29195,29195,29195,29195,94122,29195,29195,29195,JNTUH,1
SAIK,SRI SAI EDNL SOC GRP OF INSTNS,SRP,2009,CIV,77053,77053,77053,77053,77053,97850,77053,77053,JNTUH,1
SAIK,SRI SAI EDNL SOC GRP OF INSTNS,SRP,2009,EEE,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,KHM,2001,CSE,65735,95887,65735,65735,98323,65735,94743,90002,JNTUH,1
SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,KHM,2001,ECE,67866,67866,67866,67866,67866,67866,83628,89447,JNTUH,1
SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,KHM,2001,EEE,84965,84965,84965,84965,84965,84965,96606,84965,JNTUH,1
SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,KHM,2001,MEC,90051,90051,90051,90051,90051,90051,90051,98176,JNTUH,1
SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHM,2003,CIV,66186,66186,95242,66186,84797,88085,90708,99399,JNTUH,1
SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHM,2003,CSE,49349,96042,87411,75774,82005,74309,99517,76961,JNTUH,1
SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHM,2003,ECE,84633,88620,85270,84633,92735,88569,89911,98751,JNTUH,1
SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHM,2003,EEE,74626,74626,74626,74626,74626,74626,89247,82291,JNTUH,1
SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHM,2003,MEC,53123,53123,78847,53123,53123,53123,72000,53123,JNTUH,1
SDES,SRI DATTA COLL OF ENGINEERING AND SCIENCE,RR,2001,CIV,52868,52868,60330,52868,77247,52868,93580,96837,JNTUH,1
SDES,SRI DATTA COLL OF ENGINEERING AND SCIENCE,RR,2001,CSE,53569,99336,91568,68997,67103,91624,97760,61977,JNTUH,1
SDES,SRI DATTA COLL OF ENGINEERING AND SCIENCE,RR,2001,ECE,84652,93196,84652,84652,85603,84652,98895,84652,JNTUH,1
SDES,SRI DATTA COLL OF ENGINEERING AND SCIENCE,RR,2001,EEE,41557,68623,82963,41557,75488,41557,74143,41557,JNTUH,1
SDES,SRI DATTA COLL OF ENGINEERING AND SCIENCE,RR,2001,MEC,60391,60391,96618,60391,60391,60391,94059,93176,JNTUH,1
SDGI,SREE DATTHA GRP OF INSTNS,RR,2005,CSE,46912,93376,98524,46912,81767,73458,94728,56181,JNTUH,1
SDGI,SREE DATTHA GRP OF INSTNS,RR,2005,ECE,91977,91977,91977,91977,95672,91977,94945,91977,JNTUH,1
SDGI,SREE DATTHA GRP OF INSTNS,RR,2005,EEE,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,RR,2008,CIV,74484,78380,92939,74484,74484,74484,96479,91941,JNTUH,1
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,RR,2008,CSE,49505,97528,93641,49505,73473,82690,91368,87143,JNTUH,1
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,RR,2008,ECE,69778,92718,98522,69778,98350,69778,87691,89910,JNTUH,1
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,RR,2008,EEE,79721,79721,79721,79721,79721,79721,94567,86723,JNTUH,1
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,RR,2008,MEC,70332,81861,70332,70332,70332,70332,99533,70332,JNTUH,1
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,MDL,2008,CIV,79936,79936,79936,79936,79936,79936,90227,97970,JNTUH,1
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,MDL,2008,CSE,48715,79163,73702,55774,62984,93790,97489,67159,JNTUH,1
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,MDL,2008,ECE,72367,97649,88139,72367,89030,98444,93136,93969,JNTUH,1
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,MDL,2008,EEE,72783,72783,89951,72783,72783,72783,89033,76452,JNTUH,1
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,MDL,2008,MEC,58347,61294,58347,58347,58347,91043,99432,93591,JNTUH,1
SKEC,SREE KAVITHA ENGINEERING COLLEGE,KHM,2001,CSE,82665,99301,82665,82665,82665,82665,98087,99093,JNTUH,1
SKEC,SREE KAVITHA ENGINEERING COLLEGE,KHM,2001,EEE,97097,97097,97097,97097,97097,97097,97097,97097,JNTUH,1
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY,MDL,2005,CIV,56375,56375,71575,56375,97865,56375,99199,97483,JNTUH,1
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY,MDL,2005,CSE,38268,80524,72737,38268,61521,92916,91370,91642,JNTUH,1
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY,MDL,2005,ECE,77224,77224,99113,77224,97828,77224,97558,77224,JNTUH,1
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY,MDL,2005,EEE,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY,MDL,2005,MEC,43734,72759,43734,43734,43734,43734,98491,90731,JNTUH,1
SNIS,SREENIDHI INSTITUTE OF SCI AND TECHNOLOGY,MDL,1997,CIV,13039,34346,21959,13039,24101,69491,37761,24398,JNTUH,1
SNIS,SREENIDHI INSTITUTE OF SCI AND TECHNOLOGY,MDL,1997,CSE,4792,12492,6399,23126,6001,11106,28653,22457,JNTUH,1
SNIS,SREENIDHI INSTITUTE OF SCI AND TECHNOLOGY,MDL,1997,ECE,6955,28006,12303,27423,14244,21741,42674,30458,JNTUH,1
SNIS,SREENIDHI INSTITUTE OF SCI AND TECHNOLOGY,MDL,1997,ECM,15282,79782,22020,15282,26710,57854,88508,54690,JNTUH,1
SNIS,SREENIDHI INSTITUTE OF SCI AND TECHNOLOGY,MDL,1997,EEE,9980,33222,20126,56897,21724,47613,49293,30475,JNTUH,1
SNIS,SREENIDHI INSTITUTE OF SCI AND TECHNOLOGY,MDL,1997,INF,7263,30784,15101,7263,13038,21488,49267,41295,JNTUH,1
SNIS,SREENIDHI INSTITUTE OF SCI AND TECHNOLOGY,MDL,1997,MEC,16208,50342,32499,79442,31023,92045,54306,34153,JNTUH,1
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,RR,2001,CSE,43741,82468,96078,43741,91587,94405,88976,79064,JNTUH,1
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,RR,2001,ECE,52234,94967,80322,52234,91535,52234,96054,82994,JNTUH,1
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,RR,2001,EEE,32604,85669,88425,32604,80017,32604,91255,90226,JNTUH,1
SPEC,ST PETERS ENGINEERING COLLEGE,MDL,2007,CIV,60568,60568,95525,60568,60568,60568,93205,95713,JNTUH,1
SPEC,ST PETERS ENGINEERING COLLEGE,MDL,2007,CSE,29235,81260,51605,83143,45252,62836,91018,89087,JNTUH,1
SPEC,ST PETERS ENGINEERING COLLEGE,MDL,2007,ECE,48042,80823,65416,60296,59793,71559,51334,52028,JNTUH,1
SPEC,ST PETERS ENGINEERING COLLEGE,MDL,2007,EEE,61590,92211,95608,61590,76292,61590,82692,88310,JNTUH,1
SPEC,ST PETERS ENGINEERING COLLEGE,MDL,2007,INF,40552,58202,63109,40552,49914,86038,95708,40552,JNTUH,1
SPEC,ST PETERS ENGINEERING COLLEGE,MDL,2007,MEC,37684,37684,89024,37684,37684,37684,97331,37684,JNTUH,1
SPHN,SPHOORTHY ENGINEERING COLLEGE,RR,2004,CIV,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
SPHN,SPHOORTHY ENGINEERING COLLEGE,RR,2004,CSE,39943,89800,69475,59979,59128,90561,95768,62120,JNTUH,1
SPHN,SPHOORTHY ENGINEERING COLLEGE,RR,2004,ECE,65117,79299,93233,65117,71082,94073,88180,74437,JNTUH,1
SPHN,SPHOORTHY ENGINEERING COLLEGE,RR,2004,EEE,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
